network_id,n_controls,total_Q,method,converged,iters_to_converge,runtime_to_converge_s,avg_regret_at_converge,total_iters,total_runtime_s,converged_minmax_value,final_opt_gap,v_opt,epsilon,samples,final_ell,final_indices
5,15,39,1,True,323,0.383163,0.00099791,323,0.383163,0.00184023,0.00000000,0.00184023,0.001,,"{""v0"": 0.000497, ""v1"": 0.000206, ""v2"": 0.000206, ""v3"": 0.002548, ""v4"": 0.000206, ""v5"": 0.000206, ""v6"": 0.000206, ""v7"": 0.000206, ""v8"": 0.000206, ""v9"": 0.242175, ""v10"": 0.009367, ""v11"": 0.002729, ""v12"": 0.000206, ""v13"": 0.39961, ""v14"": 0.341424}","{""v0"": [0.002237, 0.002237, 0.002236], ""v1"": [0.002243, 0.002242, 0.002241, 0.002239], ""v2"": [0.002242], ""v3"": [0.002205, 0.002204, 0.00219], ""v4"": [0.002235, 0.002235, 0.002229], ""v5"": [0.002241, 0.002241, 0.002238], ""v6"": [0.002206, 0.002206, 0.002198], ""v7"": [0.002221, 0.00222], ""v8"": [0.002235], ""v9"": [0.002246], ""v10"": [0.015433, 0.014934], ""v11"": [0.015866, 0.01537], ""v12"": [0.016455, 0.016454, 0.016436], ""v13"": [0.016476, 0.016122, 0.015334, 0.005758], ""v14"": [0.157518, 0.141736, 0.079035, 0.047468]}"
5,15,39,2,True,357,0.714841,0.00099883,357,0.714841,0.00185405,0.00001382,0.00184023,0.001,10,"{""v0"": 0.000187, ""v1"": 0.000187, ""v2"": 0.000187, ""v3"": 0.002753, ""v4"": 0.000468, ""v5"": 0.000187, ""v6"": 0.000187, ""v7"": 0.000187, ""v8"": 0.000187, ""v9"": 0.269262, ""v10"": 0.010745, ""v11"": 0.004282, ""v12"": 0.000187, ""v13"": 0.37155, ""v14"": 0.339446}","{""v0"": [0.002198, 0.002198, 0.002197], ""v1"": [0.002198, 0.002197, 0.002197, 0.002195], ""v2"": [0.002197], ""v3"": [0.002158, 0.002157, 0.002144], ""v4"": [0.002184, 0.002183, 0.002172], ""v5"": [0.002196, 0.002196, 0.002194], ""v6"": [0.002167, 0.002166, 0.002159], ""v7"": [0.00218, 0.002179], ""v8"": [0.002191], ""v9"": [0.002201], ""v10"": [0.017864, 0.017208], ""v11"": [0.018173, 0.017312], ""v12"": [0.019231, 0.01923, 0.019211], ""v13"": [0.019254, 0.018847, 0.017943, 0.00681], ""v14"": [0.159129, 0.143214, 0.07992, 0.048017]}"
6,14,46,1,True,47550,68.704618,0.00099968,47550,68.704618,0.04293548,0.00000000,0.04293548,0.001,,"{""v0"": 0.436968, ""v1"": 0.557329, ""v2"": 0.000971, ""v3"": 0.001257, ""v4"": 1.8e-05, ""v5"": 1.2e-05, ""v6"": 2.9e-05, ""v7"": 0.000991, ""v8"": 0.000137, ""v9"": 2e-06, ""v10"": 2e-06, ""v11"": 1.2e-05, ""v12"": 0.001178, ""v13"": 0.001096}","{""v0"": [0.042947], ""v1"": [0.042881, 0.039734, 0.034238, 0.021243, 0.01943], ""v2"": [0.990606, 0.975597], ""v3"": [0.98891, 0.986097, 0.971355], ""v4"": [0.998478, 0.998457, 0.998439, 0.998406, 0.998083], ""v5"": [0.998662, 0.998427], ""v6"": [0.998773, 0.998469, 0.998338], ""v7"": [0.991236, 0.987786, 0.986898], ""v8"": [0.999035, 0.99887, 0.99856], ""v9"": [0.991568, 0.991553], ""v10"": [0.991582, 0.991579, 0.991572, 0.991571], ""v11"": [0.991509, 0.991481, 0.991473, 0.991428], ""v12"": [0.991595, 0.99154, 0.988202, 0.986044, 0.978967, 0.973948], ""v13"": [0.993403, 0.990551, 0.983648]}"
6,14,46,2,True,59783,87.310892,0.00099947,59783,87.310892,0.04297870,0.00004322,0.04293548,0.001,10,"{""v0"": 0.437033, ""v1"": 0.557055, ""v2"": 3e-05, ""v3"": 0.000543, ""v4"": 2.7e-05, ""v5"": 1e-05, ""v6"": 0.000936, ""v7"": 0.001517, ""v8"": 0.001324, ""v9"": 0.000691, ""v10"": 1e-06, ""v11"": 8e-06, ""v12"": 8.3e-05, ""v13"": 0.000744}","{""v0"": [0.042977], ""v1"": [0.042986, 0.039831, 0.034322, 0.021295, 0.019478], ""v2"": [0.999087, 0.998598], ""v3"": [0.995023, 0.993791, 0.987282], ""v4"": [0.992302, 0.992271, 0.992244, 0.992193, 0.991656], ""v5"": [0.99255, 0.992365], ""v6"": [0.992633, 0.983825, 0.979894], ""v7"": [0.987946, 0.982707, 0.981361], ""v8"": [0.990697, 0.989125, 0.986178], ""v9"": [0.995304, 0.990435], ""v10"": [0.999399, 0.999397, 0.999393, 0.999392], ""v11"": [0.999358, 0.99934, 0.999334, 0.999304], ""v12"": [0.999408, 0.999404, 0.999166, 0.999012, 0.998501, 0.998134], ""v13"": [0.99552, 0.993577, 0.98886]}"
7,12,31,1,True,1484,1.221885,0.00099989,1484,1.221885,0.00397976,0.00000000,0.00397976,0.001,,"{""v0"": 0.000358, ""v1"": 0.000655, ""v2"": 5.6e-05, ""v3"": 5.6e-05, ""v4"": 0.996541, ""v5"": 0.000155, ""v6"": 0.000116, ""v7"": 0.000131, ""v8"": 5.6e-05, ""v9"": 5.6e-05, ""v10"": 0.000186, ""v11"": 0.001633}","{""v0"": [0.003975, 0.003975, 0.003973, 0.003956], ""v1"": [0.003968], ""v2"": [0.003982, 0.003981, 0.003981], ""v3"": [0.003981], ""v4"": [0.003984, 0.003629, 0.003602, 0.002495, 0.002167], ""v5"": [0.997688, 0.996972], ""v6"": [0.996742, 0.99655], ""v7"": [0.998058, 0.997865, 0.997102], ""v8"": [0.999324, 0.99857], ""v9"": [0.999669, 0.999577], ""v10"": [0.99877, 0.99788, 0.997312, 0.996363], ""v11"": [0.988594, 0.985837]}"
7,12,31,2,True,1852,2.173479,0.00099982,1852,2.173479,0.00402777,0.00004802,0.00397976,0.001,10,"{""v0"": 4.5e-05, ""v1"": 0.000516, ""v2"": 6.4e-05, ""v3"": 4.7e-05, ""v4"": 0.993383, ""v5"": 0.000538, ""v6"": 0.001989, ""v7"": 0.001688, ""v8"": 4.5e-05, ""v9"": 6.2e-05, ""v10"": 0.00042, ""v11"": 0.001202}","{""v0"": [0.00403, 0.00403, 0.004029, 0.004027], ""v1"": [0.004018], ""v2"": [0.004029, 0.004028, 0.004027], ""v3"": [0.004028], ""v4"": [0.004031, 0.003672, 0.003644, 0.002524, 0.002192], ""v5"": [0.99349, 0.990898], ""v6"": [0.965351, 0.962259], ""v7"": [0.983527, 0.981105, 0.971649], ""v8"": [0.999355, 0.998751], ""v9"": [0.999634, 0.999533], ""v10"": [0.997233, 0.995236, 0.993963, 0.991842], ""v11"": [0.991589, 0.989548]}"
8,14,49,1,True,38098,64.186657,0.00099997,38098,64.186657,0.04560806,0.00000000,0.04560806,0.001,,"{""v0"": 0.449131, ""v1"": 0.000453, ""v2"": 4.4e-05, ""v3"": 0.271699, ""v4"": 0.276031, ""v5"": 5e-06, ""v6"": 2e-06, ""v7"": 7.7e-05, ""v8"": 7e-06, ""v9"": 2e-06, ""v10"": 1.2e-05, ""v11"": 6.8e-05, ""v12"": 0.000969, ""v13"": 0.001501}","{""v0"": [0.04568], ""v1"": [0.045251, 0.045239, 0.045236], ""v2"": [0.045355, 0.045351, 0.04535, 0.045331], ""v3"": [0.045371, 0.031976, 0.020482], ""v4"": [0.210066, 0.208997, 0.126354], ""v5"": [0.999325, 0.999316, 0.99931, 0.999228], ""v6"": [0.999354, 0.999343], ""v7"": [0.999372, 0.99919, 0.998384], ""v8"": [0.999034, 0.999018, 0.999008, 0.999, 0.99896], ""v9"": [0.999091, 0.999089, 0.999069, 0.999035], ""v10"": [0.999118, 0.999102, 0.999084, 0.999058, 0.998973], ""v11"": [0.999269, 0.99905, 0.998974], ""v12"": [0.994374, 0.993961, 0.99301, 0.991676, 0.991602], ""v13"": [0.988717, 0.975924, 0.974004, 0.972753]}"
8,14,49,2,True,70943,115.529820,0.00099992,70943,115.529820,0.04560472,-0.00000334,0.04560806,0.001,10,"{""v0"": 0.449316, ""v1"": 3.1e-05, ""v2"": 0.00059, ""v3"": 0.271307, ""v4"": 0.275224, ""v5"": 1e-06, ""v6"": 1.7e-05, ""v7"": 0.0011, ""v8"": 0.000415, ""v9"": 0.000677, ""v10"": 1e-06, ""v11"": 4e-05, ""v12"": 0.00013, ""v13"": 0.001152}","{""v0"": [0.045641], ""v1"": [0.045657, 0.045656, 0.045656], ""v2"": [0.045446, 0.045402, 0.04538, 0.04513], ""v3"": [0.045665, 0.032188, 0.020621], ""v4"": [0.210991, 0.209918, 0.126968], ""v5"": [0.991084, 0.991082, 0.991081, 0.991064], ""v6"": [0.99093, 0.990833], ""v7"": [0.991093, 0.988539, 0.977371], ""v8"": [0.996252, 0.995435, 0.994933, 0.994505, 0.992324], ""v9"": [0.994135, 0.993729, 0.989489, 0.981067], ""v10"": [0.999554, 0.999552, 0.99955, 0.999547, 0.999533], ""v11"": [0.999571, 0.999443, 0.999398], ""v12"": [0.999241, 0.999185, 0.999056, 0.998874, 0.998864], ""v13"": [0.991321, 0.981424, 0.979934, 0.978962]}"
9,10,23,1,True,1056,0.595083,0.00099997,1056,0.595083,0.00453538,0.00000000,0.00453538,0.001,,"{""v0"": 0.000484, ""v1"": 0.002595, ""v2"": 0.000194, ""v3"": 0.005617, ""v4"": 0.989629, ""v5"": 9.5e-05, ""v6"": 9.5e-05, ""v7"": 0.000143, ""v8"": 9.5e-05, ""v9"": 0.001053}","{""v0"": [0.004678, 0.004674, 0.004671, 0.004665], ""v1"": [0.004704, 0.004638], ""v2"": [0.004835, 0.004833, 0.004832, 0.004829, 0.004823], ""v3"": [0.004669, 0.004629], ""v4"": [0.00484, 0.001888], ""v5"": [0.998021, 0.996196], ""v6"": [0.999106, 0.998198], ""v7"": [0.998873], ""v8"": [0.999329], ""v9"": [0.994041, 0.993789]}"
9,10,23,2,True,1314,0.771581,0.00099983,1314,0.771581,0.00453854,0.00000317,0.00453538,0.001,10,"{""v0"": 0.000477, ""v1"": 0.002611, ""v2"": 0.000115, ""v3"": 0.005786, ""v4"": 0.989445, ""v5"": 7.6e-05, ""v6"": 7.6e-05, ""v7"": 7.6e-05, ""v8"": 0.000134, ""v9"": 0.001204}","{""v0"": [0.004684, 0.00468, 0.004677, 0.004672], ""v1"": [0.00471, 0.004643], ""v2"": [0.004841, 0.004841, 0.00484, 0.004838, 0.004835], ""v3"": [0.004669, 0.004628], ""v4"": [0.004845, 0.00189], ""v5"": [0.998409, 0.996941], ""v6"": [0.999281, 0.998551], ""v7"": [0.999401], ""v8"": [0.99905], ""v9"": [0.993189, 0.992901]}"
10,12,38,1,False,,,0.00114736,500000,961.636471,0.38037456,0.00000000,0.38037456,0.001,,"{""v0"": 0.153737, ""v1"": 0.176649, ""v2"": 0.178336, ""v3"": 0.000199, ""v4"": 0.0, ""v5"": 0.0, ""v6"": 0.000266, ""v7"": 0.0, ""v8"": 0.133551, ""v9"": 1.1e-05, ""v10"": 0.178674, ""v11"": 0.178575}","{""v0"": [0.38027, 0.214858], ""v1"": [0.380367, 0.355746, 0.353633, 0.323296, 0.25792], ""v2"": [0.380373], ""v3"": [0.379644, 0.379368, 0.37905], ""v4"": [0.380246, 0.380246, 0.380246, 0.380245], ""v5"": [0.380247, 0.380246, 0.380246, 0.380246], ""v6"": [0.379465, 0.379412, 0.379371, 0.379219, 0.379094], ""v7"": [0.380247, 0.380247], ""v8"": [0.380248, 0.344433, 0.311466, 0.270544], ""v9"": [0.999932, 0.999907], ""v10"": [0.380363, 0.351871, 0.183556], ""v11"": [0.380375, 0.206062, 0.18969]}"
10,12,38,2,False,,,0.00109281,500000,388.134880,0.38026787,-0.00010669,0.38037456,0.001,10,"{""v0"": 0.153779, ""v1"": 0.176701, ""v2"": 0.178388, ""v3"": 0.0, ""v4"": 0.0, ""v5"": 6e-06, ""v6"": 0.0, ""v7"": 0.000145, ""v8"": 0.133614, ""v9"": 1.3e-05, ""v10"": 0.178725, ""v11"": 0.178629}","{""v0"": [0.380178, 0.214792], ""v1"": [0.380261, 0.355644, 0.353531, 0.323198, 0.257834], ""v2"": [0.380268], ""v3"": [0.380091, 0.380091, 0.38009], ""v4"": [0.38009, 0.38009, 0.38009, 0.380089], ""v5"": [0.380076, 0.380068, 0.380064, 0.380061], ""v6"": [0.380091, 0.380091, 0.380091, 0.380091, 0.380091], ""v7"": [0.379644, 0.379379], ""v8"": [0.380092, 0.344284, 0.311325, 0.270413], ""v9"": [0.999923, 0.999894], ""v10"": [0.380262, 0.351773, 0.183492], ""v11"": [0.380268, 0.205988, 0.189621]}"
11,11,36,1,True,72477,96.848980,0.00099998,72477,96.848980,0.06072785,0.00000000,0.06072785,0.001,,"{""v0"": 0.218376, ""v1"": 0.241709, ""v2"": 0.000314, ""v3"": 1e-06, ""v4"": 1e-06, ""v5"": 0.000398, ""v6"": 1e-06, ""v7"": 1e-06, ""v8"": 0.53848, ""v9"": 7.9e-05, ""v10"": 0.000639}","{""v0"": [0.060745, 0.053381, 0.03943, 0.038556, 0.030051], ""v1"": [0.220286, 0.157251, 0.082339], ""v2"": [0.998167, 0.99814, 0.997751, 0.997035], ""v3"": [0.999983, 0.999981, 0.999976, 0.999975, 0.999973], ""v4"": [0.999984], ""v5"": [0.997571, 0.997151], ""v6"": [0.999992, 0.999985, 0.999977], ""v7"": [0.999985], ""v8"": [0.060511, 0.060023, 0.058361, 0.055958, 0.04983, 0.043196, 0.038374], ""v9"": [0.999351, 0.999166], ""v10"": [0.996001, 0.995074, 0.985645]}"
11,11,36,2,True,72142,58.366593,0.00099957,72142,58.366593,0.06063502,-0.00009283,0.06072785,0.001,10,"{""v0"": 0.219133, ""v1"": 0.24129, ""v2"": 2e-06, ""v3"": 0.000397, ""v4"": 1e-06, ""v5"": 1e-06, ""v6"": 3e-06, ""v7"": 1.9e-05, ""v8"": 0.538281, ""v9"": 0.000763, ""v10"": 0.00011}","{""v0"": [0.060639, 0.053277, 0.039338, 0.038466, 0.029974], ""v1"": [0.220816, 0.157659, 0.082571], ""v2"": [0.999981, 0.999981, 0.999978, 0.999974], ""v3"": [0.99772, 0.997112, 0.995616, 0.995197, 0.994643], ""v4"": [0.999984], ""v5"": [0.999992, 0.999991], ""v6"": [0.999979, 0.999962, 0.999942], ""v7"": [0.999782], ""v8"": [0.060595, 0.060107, 0.058442, 0.056036, 0.0499, 0.043256, 0.038428], ""v9"": [0.993743, 0.991972], ""v10"": [0.999313, 0.999153, 0.997512]}"
12,14,45,1,True,464,0.607832,0.00099906,464,0.607832,0.00261370,0.00000000,0.00261370,0.001,,"{""v0"": 0.335406, ""v1"": 0.001596, ""v2"": 0.000154, ""v3"": 0.000154, ""v4"": 0.000154, ""v5"": 0.000154, ""v6"": 0.000154, ""v7"": 0.000154, ""v8"": 0.000154, ""v9"": 0.000154, ""v10"": 0.000154, ""v11"": 0.004388, ""v12"": 0.354709, ""v13"": 0.302515}","{""v0"": [0.002642, 0.002308, 0.001728, 0.001553, 0.000922], ""v1"": [0.019838, 0.019766], ""v2"": [0.019988], ""v3"": [0.02006, 0.020045, 0.020044], ""v4"": [0.020101, 0.020099, 0.020091, 0.020077], ""v5"": [0.020039, 0.020022], ""v6"": [0.020104, 0.0201, 0.02008, 0.020022], ""v7"": [0.020099, 0.020079], ""v8"": [0.020132], ""v9"": [0.020157, 0.020154, 0.020148, 0.020147, 0.020146], ""v10"": [0.020179, 0.020169, 0.020163, 0.020158], ""v11"": [0.019551, 0.019464, 0.019411], ""v12"": [0.020198, 0.019443, 0.019252, 0.018999, 0.017999, 0.016331, 0.009353], ""v13"": [0.168706, 0.164131]}"
